ID,Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy Price,Sell Price,Miles Price,Color 1,Color 2,Size,Interact,Tag,Outdoor,Source,Source Notes,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Speaker Type,Lighting Type
351,changing room,Brown,NA,Purple,Curtain,No,No,Yes,2,3700,925,,Orange,Purple,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
352,changing room,Brown,NA,Black,Curtain,No,No,Yes,2,3700,925,,Orange,Black,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
353,changing room,Brown,NA,Yellow,Curtain,No,No,Yes,2,3700,925,,Orange,Yellow,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
354,changing room,Brown,NA,Pink,Curtain,No,No,Yes,2,3700,925,,Orange,Pink,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
355,changing room,Brown,NA,Red,Curtain,No,No,Yes,2,3700,925,,Orange,Red,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
356,changing room,Brown,NA,Green,Curtain,No,No,Yes,2,3700,925,,Orange,Green,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
357,changing room,Brown,NA,Blue,Curtain,No,No,Yes,2,3700,925,,Orange,Light blue,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
358,changing room,Dark brown,NA,White,Curtain,No,No,Yes,2,3700,925,,Brown,White,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
359,changing room,Dark brown,NA,Purple,Curtain,No,No,Yes,2,3700,925,,Brown,Purple,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
360,changing room,Dark brown,NA,Black,Curtain,No,No,Yes,2,3700,925,,Brown,Black,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
361,changing room,Dark brown,NA,Yellow,Curtain,No,No,Yes,2,3700,925,,Brown,Yellow,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
362,changing room,Dark brown,NA,Pink,Curtain,No,No,Yes,2,3700,925,,Brown,Pink,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
363,changing room,Dark brown,NA,Red,Curtain,No,No,Yes,2,3700,925,,Brown,Red,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
364,changing room,Dark brown,NA,Green,Curtain,No,No,Yes,2,3700,925,,Brown,Green,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
365,changing room,Dark brown,NA,Blue,Curtain,No,No,Yes,2,3700,925,,Brown,Light blue,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
366,changing room,Black,NA,White,Curtain,No,No,Yes,2,3700,925,,Black,White,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
367,changing room,Black,NA,Purple,Curtain,No,No,Yes,2,3700,925,,Black,Purple,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
368,changing room,Black,NA,Black,Curtain,No,No,Yes,2,3700,925,,Black,Black,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
369,changing room,Black,NA,Yellow,Curtain,No,No,Yes,2,3700,925,,Black,Yellow,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
370,changing room,Black,NA,Pink,Curtain,No,No,Yes,2,3700,925,,Black,Pink,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
371,changing room,Black,NA,Red,Curtain,No,No,Yes,2,3700,925,,Black,Red,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
372,changing room,Black,NA,Green,Curtain,No,No,Yes,2,3700,925,,Black,Green,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
373,changing room,Black,NA,Blue,Curtain,No,No,Yes,2,3700,925,,Black,Light blue,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
374,changing room,Blue,NA,White,Curtain,No,No,Yes,2,3700,925,,Blue,White,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
375,changing room,Blue,NA,Purple,Curtain,No,No,Yes,2,3700,925,,Blue,Purple,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
376,changing room,Blue,NA,Black,Curtain,No,No,Yes,2,3700,925,,Blue,Black,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
377,changing room,Blue,NA,Yellow,Curtain,No,No,Yes,2,3700,925,,Blue,Yellow,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
378,changing room,Blue,NA,Pink,Curtain,No,No,Yes,2,3700,925,,Blue,Pink,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
379,changing room,Blue,NA,Red,Curtain,No,No,Yes,2,3700,925,,Blue,Red,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
380,changing room,Blue,NA,Green,Curtain,No,No,Yes,2,3700,925,,Blue,Green,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
381,changing room,Blue,NA,Blue,Curtain,No,No,Yes,2,3700,925,,Blue,Light blue,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
382,changing room,Pink,NA,White,Curtain,No,No,Yes,2,3700,925,,Pink,White,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
383,changing room,Pink,NA,Purple,Curtain,No,No,Yes,2,3700,925,,Pink,Purple,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
384,changing room,Pink,NA,Black,Curtain,No,No,Yes,2,3700,925,,Pink,Black,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
385,changing room,Pink,NA,Yellow,Curtain,No,No,Yes,2,3700,925,,Pink,Yellow,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
386,changing room,Pink,NA,Pink,Curtain,No,No,Yes,2,3700,925,,Pink,Pink,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
387,changing room,Pink,NA,Red,Curtain,No,No,Yes,2,3700,925,,Pink,Red,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
388,changing room,Pink,NA,Green,Curtain,No,No,Yes,2,3700,925,,Pink,Green,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
389,changing room,Pink,NA,Blue,Curtain,No,No,Yes,2,3700,925,,Pink,Light blue,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
390,changing room,Green,NA,White,Curtain,No,No,Yes,2,3700,925,,Light blue,White,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
391,changing room,Green,NA,Purple,Curtain,No,No,Yes,2,3700,925,,Light blue,Purple,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
392,changing room,Green,NA,Black,Curtain,No,No,Yes,2,3700,925,,Light blue,Black,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
393,changing room,Green,NA,Yellow,Curtain,No,No,Yes,2,3700,925,,Light blue,Yellow,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
394,changing room,Green,NA,Pink,Curtain,No,No,Yes,2,3700,925,,Light blue,Pink,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
395,changing room,Green,NA,Red,Curtain,No,No,Yes,2,3700,925,,Light blue,Red,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
396,changing room,Green,NA,Green,Curtain,No,No,Yes,2,3700,925,,Light blue,Green,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
397,changing room,Green,NA,Blue,Curtain,No,No,Yes,2,3700,925,,Light blue,Light blue,1x1,Wardrobe,Shop,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",shop,facility,None,None,Does not play music,No lighting
398,cherry-blossom branches,NA,NA,NA,NA,Yes,No,No,,,4240,,Pink,Black,1.5x1.5,Yes,Plants,No,Crafting,,zen-style,fancy,cherry blossoms,None,Does not play music,No lighting
399,cherry-blossom pond stone,NA,NA,NA,NA,Yes,No,No,,,2700,,Gray,Pink,2x1,No,Japanese Style,Yes,Crafting,,zen-style,garden,cherry blossoms,None,Does not play music,No lighting
400,cherry-blossom-petal pile,NA,NA,NA,NA,Yes,No,No,,,2000,,Pink,Pink,1x1,Yes,Plants,Yes,Crafting,,zen-style,fancy,cherry blossoms,None,Does not play music,No lighting
401,clackercart,Natural,Paint color,NA,NA,Yes,Yes,No,2,,960,,Beige,Brown,1x1,No,Toy,No,Crafting,,child's room,None,None,None,Does not play music,No lighting
402,clackercart,Colorful,Paint color,NA,NA,Yes,Yes,No,2,,960,,Yellow,Colorful,1x1,No,Toy,No,Crafting,,child's room,None,None,None,Does not play music,No lighting
403,clackercart,Pop,Paint color,NA,NA,Yes,Yes,No,2,,960,,Red,Yellow,1x1,No,Toy,No,Crafting,,child's room,None,None,None,Does not play music,No lighting
404,clackercart,Cool,Paint color,NA,NA,Yes,Yes,No,2,,960,,Black,Red,1x1,No,Toy,No,Crafting,,child's room,None,None,None,Does not play music,No lighting
405,clackercart,Pastel,Paint color,NA,NA,Yes,Yes,No,2,,960,,Yellow,Light blue,1x1,No,Toy,No,Crafting,,child's room,None,None,None,Does not play music,No lighting
406,clackercart,Cute,Paint color,NA,NA,Yes,Yes,No,2,,960,,Pink,Purple,1x1,No,Toy,No,Crafting,,child's room,None,None,None,Does not play music,No lighting
407,claw-foot tub,White,NA,NA,NA,No,No,No,,63000,15750,,White,White,2x1,No,Bathtub,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",bathroom,expensive,None,None,Does not play music,No lighting
408,claw-foot tub,Black,NA,NA,NA,No,No,No,,63000,15750,,Black,White,2x1,No,Bathtub,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",bathroom,expensive,None,None,Does not play music,No lighting
409,claw-foot tub,Red,NA,NA,NA,No,No,No,,63000,15750,,Red,White,2x1,No,Bathtub,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",bathroom,expensive,None,None,Does not play music,No lighting
410,claw-foot tub,Blue,NA,NA,NA,No,No,No,,63000,15750,,Light blue,White,2x1,No,Bathtub,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",bathroom,expensive,None,None,Does not play music,No lighting
411,claw-foot tub,Pink,NA,NA,NA,No,No,No,,63000,15750,,Pink,White,2x1,No,Bathtub,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",bathroom,expensive,None,None,Does not play music,No lighting
412,claw-foot tub,Yellow,NA,NA,NA,No,No,No,,63000,15750,,Yellow,White,2x1,No,Bathtub,No,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",bathroom,expensive,None,None,Does not play music,No lighting
413,clay furnace,NA,NA,NA,NA,No,No,No,,3300,825,,Beige,Brown,2x1,Yes,Kitchen,No,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,kitchen,zen-style,None,None,Does not play music,No lighting
414,climbing wall,Natural,NA,NA,NA,No,No,No,,4300,1075,,Beige,Colorful,2x0.5,No,Sports,Yes,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fitness,None,None,None,Does not play music,No lighting
415,climbing wall,Pink,NA,NA,NA,No,No,No,,4300,1075,,Pink,Colorful,2x0.5,No,Sports,Yes,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fitness,None,None,None,Does not play music,No lighting
416,climbing wall,Blue,NA,NA,NA,No,No,No,,4300,1075,,Light blue,Colorful,2x0.5,No,Sports,Yes,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fitness,None,None,None,Does not play music,No lighting
417,climbing wall,White,NA,NA,NA,No,No,No,,4300,1075,,White,Colorful,2x0.5,No,Sports,Yes,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",fitness,None,None,None,Does not play music,No lighting
418,clothes closet,White,NA,NA,NA,No,No,No,,3100,775,,Beige,Beige,1x1,Wardrobe,Chest,No,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Does not play music,No lighting
419,clothes closet,Black,NA,NA,NA,No,No,No,,3100,775,,Black,Black,1x1,Wardrobe,Chest,No,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Does not play music,No lighting
420,clothes closet,Orange,NA,NA,NA,No,No,No,,3100,775,,Orange,Orange,1x1,Wardrobe,Chest,No,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Does not play music,No lighting
421,clothes closet,Blue,NA,NA,NA,No,No,No,,3100,775,,Blue,Blue,1x1,Wardrobe,Chest,No,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Does not play music,No lighting
422,clothes closet,Pink,NA,NA,NA,No,No,No,,3100,775,,Pink,Pink,1x1,Wardrobe,Chest,No,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Does not play music,No lighting
423,clothes closet,Light blue,NA,NA,NA,No,No,No,,3100,775,,Green,Green,1x1,Wardrobe,Chest,No,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,living room,None,None,None,Does not play music,No lighting
424,clothesline,NA,NA,White,Drying shirt,Yes,No,Yes,2,,100,,Brown,White,2x0.5,No,Supplies,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
425,clothesline,NA,NA,Well-used,Drying shirt,Yes,No,Yes,2,,100,,Brown,Beige,2x0.5,No,Supplies,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
426,clothesline,NA,NA,Blue stripes,Drying shirt,Yes,No,Yes,2,,100,,Brown,Blue,2x0.5,No,Supplies,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
427,clothesline,NA,NA,Red plaid,Drying shirt,Yes,No,Yes,2,,100,,Brown,Red,2x0.5,No,Supplies,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
428,clothesline,NA,NA,Green plaid,Drying shirt,Yes,No,Yes,2,,100,,Brown,Green,2x0.5,No,Supplies,Yes,Crafting,,garden,None,None,None,Does not play music,No lighting
429,clothesline pole,Silver,NA,Plain,Drying shirt,No,No,Yes,1,1100,275,,Gray,White,2x0.5,No,Supplies,Yes,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,bathroom,None,None,Does not play music,No lighting
430,clothesline pole,Silver,NA,PE shirt,Drying shirt,No,No,Yes,1,1100,275,,Gray,Beige,2x0.5,No,Supplies,Yes,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,bathroom,None,None,Does not play music,No lighting
431,clothesline pole,Silver,NA,Fish,Drying shirt,No,No,Yes,1,1100,275,,Gray,Light blue,2x0.5,No,Supplies,Yes,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,garden,bathroom,None,None,Does not play music,No lighting
